finding_stable_ids,escalation_batch_id,decision_target_key,non_owner_identity_hash,unresolved_category,owner_status_before,owner_decision_before,owner_note_before_prefix,owner_status_after,owner_decision_after,owner_note_after_prefix,decision_rule,decision_provenance
"g2/a1/sk|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","78c7d87fd8569e974c61b2a56ae84d5a522bdc13d652619bff048cce10e16c95","fc682f238bcae135546c40de066200254a3a9de252ab8143f4dac7acaed9f7cc","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-fuer|a1.card.a1-fuer.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","d301cf40d100ddf963f58caf3c70f8d0664c0ce2ac83dcab70d024c03d27b90d","d4e02e648f684241a5d1226723d61780bca280c83cd32d8c2a9195cc90cb23df","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","fc0fb8be85fd72dca3c1a0edd6f0f28cf95ad191e89b863a139bc53da5b60226","9ea5e6109c6221701065728f2eb8c462d8b32976bd7cd654d380409b6cac6c4f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","b64fd9a41d5102592fbe9e50916b26003c6f4ce792494f51031f530f0f952a3f","85cece6af71bd45bc6dfdae0680b37d353ccee70b1b1f87e2fffdefe1cb22b68","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","ff037ee75edf306b4038e2157ab4aa3683970d601e8148b84bea4a48812cce6a","314252c075abc1df8ff078048b822d6e36388b9ebad331374d4b8369f7723be0","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-gleich|a1.card.a1-gleich.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","164929bc1830568832726971b09dc69691c80cd3460f2333726e971a0f2b64ad","429f53e06bfd7b9ef52200edfb16573de5b1c95711f3d071af5393e9ecbf667f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-gleich|a1.card.a1-gleich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","b7895d05442fb735750680a6d474d912ab63e001f39a7a52cc69966a89dde161","3c768837ab46defda7a895e7e34b58f24036b3f2683a540c6b11026b464b5891","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-halten|a1.card.a1-halten.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","74e7f07983c3dc6eed051e0e9080cf4334b91c5ce9edab042ca72cd5d06ab6cb","4845b5bfdd69840ce747a4819fcfb84df63e285ac53d02061512b932abd52a6c","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-halten|a1.card.a1-halten.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","1520b7ba43459f0d7439d3e954e020513349abdf3429987338ee57637d0d01f8","6a3a0f19464c52fce6b1d19398d5547a9ca71520a427b874067906f33cc2d154","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-heissen|a1.card.a1-heissen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","3a9f5f32470a3764ab31cb1f22f1f4b9bf262d1366d6e1f2c8a334aab4c17b84","1a92771fe72d6cb7f999af1dbcfcfff1619ec0345699db02b37118c036505396","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","7078fe7e425bf0917bbb3dca2b027d6fb6c9155c89fcc47dca21bd9fe84c51de","904bfd1d498376bf44248bd12fe52020b784fb03bd493bc73410144926cdd69c","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-hoeren-study|a1.card.a1-hoeren-study.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","8ea1cffea9d33134289ca57c0a9720f062f86b2d5ca0be11ef6b37f1e0cb3dd4","4212f87d4c65f838c53dd117cc7687d43ced1d072cc120a13dcf31f49b9193a1","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-hoeren-study|a1.card.a1-hoeren-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","b0a01f66a497393ad5143f41ba1a3498b3637d06bea5ee97283ae228b1d77f15","270e179a659f3da6c33bc6525f508e1bdd02847a6758a1446f7ced06c5c15430","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","ba9265d5e21177034a6e678c5dea0c6f5befddda60d983e893e30a42dfa9ed81","09b25d0020a821c5e2487be7c5ad7436be5e3d2ba61ab814a3d9ec0e7a66aff7","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-070","7d9a811895184908967db59bf1ca0baa32bc14eb340ffc78ca8591b6b7336063","82e6a60c59cc4711d9e2c6066bd07c7c1c93f336c2d151c70b42511677c5e3d8","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ihr|a1.card.a1-ihr.study.tip[0]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","1b1d584568a6ef4c0443d76717c0a2182f79a839607afcffa548a917a574edf4","9a24826e3707dbb6846650c96f418e80eea315aa340bb66631e37d642a054472","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ihr|a1.card.a1-ihr.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","2def1f81fdf075599e35cf12fa28e8b7f7efe41fd7ff3a4f6448225678985c26","87f2c9d93e7d6c1e4f185fda5148157d225b7ae0908cd565cf51e8de58127c52","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","db37e46bc82ad8d2649b5f83eaac051f400921047c2d52bf179ff81b8ef14730","c58f3c321b408768d343f6174a31f830275dbebaeba04b1a7f1d2269a2f5112f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-im|a1.card.a1-im.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","be7fa26531ee6158073935afe77afb054676972cdf5938ade8e4d33517b98ba8","8659929e1d0d4127ad3e50323214d93db4efcb491ba5b7a3953a6fe59950027b","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","6f2a971e4c3fef6cf6973c185de57fa83459feecf17fb555347c9a20d30fb472","f455888211b241322a6fe9b32f4882139685e4431387668380c1d89aeda6900f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ins|a1.card.a1-ins.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","65b23ac6d9b95710297d0a671682126516f07f580ff9a5536ee27f4f3b6ae874","8ad754dde234ceffc38846926a23ade7b543dbfb4977386f9222251e16399a0f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ins|a1.card.a1-ins.study.important[2]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","8e977a10c3e33875ac434a9ae80d1d415befbe6936078fee881ca550843af36c","cf453c58bc6a90efe8293799e2bf5206dfe12100b3fccc8a58a7f6c50bde884d","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ins|a1.card.a1-ins.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","d1d404ff7f45bc0c91ebd3aebc276a6616655d53aa4101c09a27fe02b1160fc4","9033717f08b631417aed4f688b4e441d91c6c27a17df36c69eeedcd4dfb039d1","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-ins|a1.card.a1-ins.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","51fdfe95394d07cc768ed872812ce67f6368baf2fa2a90c39f8e7c9ab78f1c5e","4351fffd5a7d8d97bae9b317b61de145cf5a148948180e6c14e60229e18c5b28","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-in|a1.card.a1-in.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","90741459f3bc44f9c814c49cc72437d77cf87bceb767b716f9611b7f67bac2e9","aa085c8f2a2d23f6221ec9ba2be6b88565edfe8400f7d40d6398f6ed5ba9b1de","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-kein|a1.card.a1-kein.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","f4ef6c228edbdf63ccfeabe10a102e9e9c2b271b9a0a3ff5d6820d2ffb272e71","4244ecff6b4555d2264fac0c18f14c28e804faad62aadc47a94090b9983e6e8e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-kein|a1.card.a1-kein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","201d0084b2d2d6d1f8ab75f5aafc7f5d884662ede45ae5dbdbb540acece86c0b","a63c2fe5e0d00fc33e66f2e3f44aa8b540df0cbb593f22dbb9e72e2d054bde0f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-koennen|a1.card.a1-koennen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","1bc52c1e05855e31d86b12b0f2a89c2e3f5332531b9f7562de9282c376c063b3","9c1c136e012635aeb320598857dc3114f80d25aee68458c244a1c6ec70ff2e4c","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-koennen|a1.card.a1-koennen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","e6edc55e7d668f7330d0f1f8ce78b3b17f93b4513565f97486faa7cb0ef810bd","13b8178bb5d13c8b8818b8c1097a78e84d0cabca26995e69b6bb39e6e9e6091e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-kosten|a1.card.a1-kosten.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","e38b2c2f2c4313ba36ccd71adf99172827fc4715f30bcc87753fd66c47c03fe8","c60235d7233d56a90803618fd429e2e32bb3f0c6de26e0525e2003bcdccf1f5b","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-kosten|a1.card.a1-kosten.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","0ed6c5f9c3c176cea508c4dcc7b0463a0ec8407491c20f12b97e5fcaa4960cad","1cea5d9d9420075e0171822f6daf3cd3e57245e2b43f9004c59cf2360aff9318","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-land|a1.card.a1-land.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","b69becf6bfa52c71d777c7e67cc3f304f6506119248dfe5707ff4b5dece80fdd","fb389d100f45012a2f65754a13dd0a5e2f4f761ab3fee5bfbb4bf7eddbc954c9","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-land|a1.card.a1-land.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","38167bb3d31ffa123f697d0e1291ef2434bba39639d8e85b2527de1ee2257c7e","b0f9b86e668147e1356420e28de9e63ceaf9a046017032e551bb735ef461f6d2","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-lang|a1.card.a1-lang.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","c8d9a34edc16bee145c9e1b4b57cdd809b9a5594c4771c0fc08ac2b91f03ffc7","69a83516b23e87f3f0849c8b3193a900912188ef8f61dbaf32f482e1b4a6fbee","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-lang|a1.card.a1-lang.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","495d2d9046ef7bdb953fe0c4752843d66878e0d91b271bd62123d801c135c47d","969ecf7f6f51de413fbc485e93db271da3a62bd8b5c70116749f922217c0ab3d","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-lassen|a1.card.a1-lassen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","a33ac74c808607e37ef6fcb9a7aec466147c7b992ee0fafa275ce40b39329dda","e77cc2811cc5bbebcced19761cf54fe9a7396b5333dbb216359061f4944152f5","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-lassen|a1.card.a1-lassen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","d2203497d1286bb4d1f0994d27213b4a1763bed553630449c483a5ef26df7cd4","a495de35d24594daf9aa06c4781a367e47408e71663a11e24e71298517d91e9f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-laufen|a1.card.a1-laufen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","b3dd3a7b995dd65ef089306010262b767790137ad9f3bc89063add8c8dc9fd3d","6222be2f7bdc75a0f73f535d69232a5033e8e9b9d374ba45e697e11a6d5d1107","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-laufen|a1.card.a1-laufen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","ba556778621350610160fe6a9910d1b78ef61860e90b0982601ebb59fcefb4d5","c4ba792a42cdfb87ae9f4dc31bbe193a02bd83e4c50e22b31d1fce690e1350a5","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-liegen|a1.card.a1-liegen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","1fa51981a86010922a5b6136c192803c520d0c06f4fb8808e1724401dd4510ab","f9bfe95cf2b1e97c7a466b29b8285c3d7c43834fccfedc87ed7a6f38991b7cf9","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-liegen|a1.card.a1-liegen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","f12267a0455aadc84d852c962997786a45a9b1b7aeb8bb1afb20a12656486c0c","254bed64e7293cd3140dbeb8dc55790b626c5c9e74c09a47c5cbd3173ea06ab8","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-machen|a1.card.a1-machen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","bd1ca2c08db4391d7faefa8dc149df2e49057b54e8fd4dabd1aeb16f56a9523a","e8b3d357ab9e678f7890577f9e9861c9c1ea77db7e41caefeaf3e974c6e2b10e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/sk|a1-machen|a1.card.a1-machen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-071","9ba9b13e7082a85181e918b7323149b0a37e300ba280cc6cd5f4141bdd2fc4d9","77ae5eea2eef9ccb17f430c9dfcdf67b74f711c4db95593910a8820e1e82a65e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
